bayesCor,utteranceCor,wheelCor,negFacePosWheelBayes,negFacePosWheelFace,negFacePosWheelWheel,posFaceNegWheelBayes,posFaceNegWheelFace,posFaceNegWheelWheel,rmseBayes,rmseFace,rmseWheel,rmseNegFacePosWheelBayes,rmseNegFacePosWheelFace,rmseNegFacePosWheelWheel,rmsePosFaceNegWheelBayes,rmsePosFaceNegWheelFace,rmsePosFaceNegWheelWheel
0.727299452,0.600382196,0.647546744,0.818325138,-0.097129298,0.778642007,0.519169462,0.545032356,0.390100341,1.499272717,1.759512161,1.68266847,1.33248497,2.823092926,1.669121264,1.813017421,2.131833261,2.026420142
0.717844808,0.578508771,0.640837151,0.751944127,-0.189518565,0.776145084,0.569889571,0.48217911,0.438743084,1.537860191,1.849716089,1.690092079,1.565852358,3.011598412,1.678158931,1.672981554,2.36228925,1.81850882
0.718099396,0.562800743,0.660335533,0.792032835,-0.08169074,0.758407963,0.424070565,0.295764112,0.488675313,1.516255013,1.831330028,1.637782258,1.31629202,2.652767016,1.694197321,1.862127942,2.623804682,1.739471023
0.725541112,0.611832021,0.649293356,0.730081114,-0.068284994,0.716090216,0.531589772,0.422195064,0.544748735,1.518228632,1.762495908,1.670283342,1.516482849,2.696135199,1.827865985,1.747517714,2.465055175,1.719699228
0.717459139,0.603013024,0.630416398,0.774124576,-0.122516659,0.743747546,0.501327723,0.401935943,0.548867606,1.548338126,1.779011667,1.752054971,1.50161737,2.829620678,1.814764272,1.721557444,2.369673655,1.590870687
0.766756966,0.609446582,0.683082968,0.785104497,-0.06315131,0.75396792,0.53801484,0.4306355,0.514373928,1.422384617,1.80035692,1.616413773,1.437314815,2.835087195,1.755901746,1.699437209,2.419479996,1.626222081
0.746008946,0.522660606,0.710617069,0.793736244,-0.194835967,0.789721735,0.526113972,0.223285454,0.561409203,1.468319358,1.954973497,1.521321696,1.430151117,2.991822574,1.601886477,1.779133848,2.785878426,1.558530735
0.727020705,0.606345274,0.64469707,0.797342813,-0.077896096,0.779662822,0.40021391,0.37419775,0.380888006,1.502152364,1.773896621,1.683025554,1.295944819,2.694553114,1.648461184,1.9256482,2.528829852,1.871712754
0.761949551,0.594355882,0.68534173,0.777972302,-0.149939303,0.774752544,0.545441029,0.444217358,0.446983911,1.42189517,1.804838598,1.594936539,1.462178128,2.952176058,1.689311112,1.641872828,2.368600434,1.678563874
0.742559336,0.548990244,0.696065472,0.80501229,-0.297899808,0.860470662,0.639973628,0.495144148,0.466487841,1.458763324,1.916972787,1.562299176,1.484979072,3.372246138,1.345872458,1.615781108,2.309957954,1.897434021
0.726726689,0.54418004,0.67586472,0.819643887,-0.227345264,0.812270947,0.385653403,0.304543075,0.536933489,1.507161205,1.873943924,1.591601014,1.3830737,3.059750565,1.54564656,1.97439103,2.522195729,1.551214873
0.700913765,0.532723979,0.664763074,0.819778924,-0.192979698,0.796684705,0.356491064,0.265829315,0.514705858,1.591233198,1.919799203,1.640698691,1.324395042,2.911452972,1.577789714,2.087616,2.775099983,1.769781696
0.694871797,0.573888222,0.62709296,0.73880855,-0.015439172,0.688687032,0.486114753,0.302345067,0.569627173,1.550986346,1.762217797,1.666591701,1.534588965,2.380077589,1.906931855,1.799308811,2.6403076,1.588027346
0.740298209,0.574568972,0.690683672,0.789362043,-0.060839406,0.775400143,0.526825031,0.327969553,0.570183161,1.480273514,1.84768378,1.560082807,1.420073893,2.742016643,1.659837353,1.796849699,2.663591599,1.620863104
0.727149828,0.586823625,0.65410577,0.780487339,-0.120617003,0.757070731,0.44531701,0.326982295,0.477256603,1.518218214,1.816857129,1.619388437,1.389640897,2.756947254,1.614829525,1.92632507,2.643262396,1.700637196
0.741782473,0.56826214,0.696787316,0.819138094,-0.18938269,0.826287498,0.366484532,0.254051697,0.549289093,1.468629729,1.865791545,1.557037123,1.413463193,3.076588139,1.464708495,2.008064789,2.703886415,1.567709246
0.735852983,0.590379018,0.672995356,0.825542721,-0.139348373,0.796856573,0.420370486,0.331525763,0.539095751,1.447927396,1.725687705,1.569370087,1.267070502,2.752552663,1.535373138,1.903554367,2.456672364,1.582784411
0.707792754,0.575232392,0.644272275,0.739706984,-0.117023441,0.71903675,0.516076321,0.473683966,0.494078886,1.53754451,1.8181658,1.658636031,1.507942593,2.785851187,1.741531606,1.763649843,2.267880387,1.759278681
0.759289387,0.575428738,0.691397178,0.858933347,-0.254664461,0.863793648,0.582864652,0.437099245,0.521503102,1.459592424,1.880871701,1.60710689,1.247711381,3.178686902,1.32524725,1.714105089,2.462964649,1.778007829
0.769105933,0.609817378,0.676656948,0.761397265,-0.103416251,0.745316095,0.652138665,0.502474993,0.432623601,1.39620035,1.773408078,1.602101678,1.48061162,2.76121019,1.713974276,1.62625966,2.364800062,1.926552471
0.759045998,0.593134231,0.678421909,0.797616087,-0.166268865,0.783370223,0.634041919,0.427469752,0.54464173,1.427001289,1.811387042,1.611317289,1.385184683,2.886699094,1.663453886,1.535316438,2.484601373,1.643779646
0.729511565,0.532368465,0.68301255,0.78486849,-0.2194567,0.789369247,0.477537661,0.348242916,0.548713955,1.525211625,1.963988794,1.582513886,1.522430592,3.093519548,1.614186305,1.917735013,2.654298269,1.650587549
0.759441754,0.592054941,0.692737601,0.814541627,-0.199650428,0.810598298,0.580660065,0.437547734,0.563125664,1.445754935,1.83852447,1.600224003,1.417603357,3.136698848,1.59274204,1.767662239,2.488543924,1.670419108
0.766628644,0.595391654,0.66559164,0.825953327,-0.118641192,0.794857902,0.604646947,0.477216577,0.359195908,1.417788749,1.833739168,1.628762104,1.368708608,2.935780285,1.530914757,1.777158209,2.448934183,2.077820056
0.725990074,0.585253342,0.664987217,0.74888925,-0.139374697,0.744073769,0.551582176,0.463130133,0.518281523,1.481291218,1.764661234,1.60296537,1.530046941,2.816501442,1.68663206,1.660084697,2.235518203,1.655020657
0.737604124,0.565312938,0.667886026,0.826479632,-0.139281012,0.810711197,0.576045251,0.514636441,0.465569888,1.513209058,1.876729119,1.644569855,1.368855609,3.041468141,1.549320713,1.671665506,2.261097659,1.779930185
0.764352025,0.602148949,0.678674631,0.835721298,-0.093618584,0.7899302,0.563249793,0.399228294,0.489019295,1.381172019,1.733688841,1.555590126,1.268556151,2.692562881,1.50647643,1.653330804,2.44722054,1.673722099
0.749872844,0.582642088,0.702855232,0.81682094,-0.109945707,0.80135429,0.546675303,0.38003704,0.530696368,1.431128397,1.777306456,1.53927753,1.359456439,2.76041234,1.607972631,1.701973075,2.469514809,1.647842515
0.745111655,0.554618929,0.684959996,0.804577526,-0.171499074,0.774847196,0.558247766,0.427468285,0.514809054,1.487787288,1.951119919,1.612993681,1.419763919,3.159288684,1.676918791,1.678300923,2.468104762,1.688429753
0.729474084,0.543307463,0.666210372,0.819147215,-0.224481558,0.807728477,0.466235817,0.398479676,0.419584769,1.525346512,1.953921138,1.639337962,1.320064832,3.077329732,1.544085698,1.839437705,2.551814681,1.800602989
0.733667092,0.559867488,0.664010399,0.822132313,-0.175357593,0.806382391,0.573171949,0.400087058,0.469927609,1.461077255,1.83789482,1.609271705,1.274393933,2.886250736,1.558224258,1.713077147,2.501378829,1.854763597
0.737125769,0.577295501,0.696825313,0.832032308,-0.126741782,0.826501149,0.423367534,0.361683464,0.48854247,1.478387525,1.807745184,1.547138409,1.317439678,2.895932623,1.506529391,1.873984257,2.540280909,1.701946685
0.759152482,0.601373271,0.664609363,0.78807654,-0.118533975,0.762212463,0.512141053,0.336239547,0.510624562,1.434611861,1.821530722,1.636222488,1.448046131,2.936095314,1.70244864,1.925495362,2.731289871,1.706179315
0.720530406,0.5658797,0.658054169,0.80005947,-0.130307673,0.779011584,0.486421551,0.415798148,0.421749019,1.553572886,1.897940317,1.670311009,1.33473016,2.962070835,1.656407783,1.901809826,2.533292884,1.93687327
0.746772538,0.549126575,0.717271176,0.813627547,-0.250256587,0.853107375,0.44639172,0.389849614,0.570636164,1.435888839,1.864469833,1.491454047,1.464692994,3.213372859,1.395278254,1.778587846,2.418578971,1.530611629
0.742474974,0.545118062,0.695840041,0.788391853,-0.187817328,0.779535012,0.410800036,0.186814007,0.515786423,1.437268472,1.841448901,1.523803205,1.341942371,2.782697587,1.588618678,1.769215608,2.727010218,1.554380472
0.692310026,0.561208233,0.634815931,0.618285404,-0.106870846,0.638061631,0.448697558,0.326099573,0.482059522,1.605471646,1.870137558,1.682577906,1.761213494,2.743147221,2.01585905,2.020193776,2.706840531,1.778791753
0.727598189,0.541584908,0.659164367,0.83803724,-0.286546066,0.856645539,0.506662177,0.346826794,0.535721331,1.507562538,1.901531933,1.65677201,1.427147206,3.336786583,1.377731391,1.761833906,2.531539741,1.66335153
0.718015847,0.548766848,0.652397994,0.781608793,-0.199107531,0.78759373,0.591674474,0.40880096,0.600218175,1.532332438,1.899356842,1.646814151,1.395554245,2.862948923,1.591137245,1.634263,2.518770929,1.533029728
0.745170248,0.588434649,0.680839533,0.81634205,-0.15823571,0.799049228,0.501647628,0.404917101,0.481920215,1.513998226,1.878508055,1.646218822,1.427868615,3.109128031,1.644911609,1.941375753,2.609718554,1.936403058
0.752524278,0.580620919,0.68995676,0.810082747,-0.158808034,0.787854162,0.570475032,0.413612778,0.478934385,1.452405517,1.865382629,1.596222519,1.332937694,2.942536738,1.610869261,1.721975525,2.520750854,1.7905099
0.742004624,0.569821868,0.680503447,0.764603093,-0.194976443,0.769611848,0.559616374,0.328518594,0.5057932,1.482008586,1.87560644,1.602436512,1.501680218,2.989990587,1.673895263,1.722803639,2.665957296,1.609390982
0.74374399,0.56954848,0.675366842,0.77930219,-0.112959731,0.78053535,0.583966542,0.409691534,0.579523603,1.490285279,1.895022115,1.630002033,1.453302536,2.852474934,1.663410307,1.74411559,2.56557339,1.691849833
0.729174276,0.52865228,0.710230898,0.804975981,-0.218978199,0.845960629,0.379069105,0.288303175,0.566379506,1.491401476,1.893791769,1.528006944,1.611243083,3.259499357,1.442093134,1.959874843,2.537734192,1.597571465
0.712539576,0.567892771,0.646071322,0.793009741,-0.209353764,0.797282681,0.463661979,0.38799393,0.4574388,1.578247134,1.895420324,1.698369813,1.413904577,3.111185438,1.616640317,1.94968672,2.550693445,1.841066768
0.677571394,0.527091783,0.641936508,0.805555543,-0.179226913,0.823288002,0.432524757,0.340654365,0.405364409,1.624589154,1.904338409,1.655722843,1.440628461,3.077657147,1.450911047,1.953681269,2.472545571,1.866075402
0.758386814,0.57974582,0.693501701,0.745588701,-0.218664703,0.768679905,0.558491943,0.41735115,0.402942972,1.43590702,1.866780466,1.576584536,1.513729185,2.956016066,1.655884852,1.668618465,2.453205068,1.904456586
0.748775807,0.586808974,0.665060546,0.807648763,-0.123621096,0.784803118,0.454673991,0.379965236,0.497289425,1.448662539,1.800740168,1.630231963,1.314318035,2.830968474,1.611446679,1.8745109,2.460514567,1.704826059
0.720199174,0.57553661,0.657848412,0.818690817,-0.110172238,0.796055655,0.529940593,0.520621096,0.378339576,1.532559,1.84018892,1.638291176,1.307324918,2.816174391,1.550327019,1.783859646,2.188716976,1.932562211
0.717354723,0.54904571,0.671542782,0.770380058,-0.08019746,0.753734418,0.577318633,0.420662234,0.496265535,1.488419918,1.84035605,1.558476506,1.446172358,2.676573016,1.647229221,1.599909083,2.407498848,1.658502833
0.721592509,0.610530686,0.613228665,0.787244116,-0.168152833,0.776671544,0.582788219,0.461948395,0.421866157,1.50376341,1.737807396,1.726560117,1.362982106,2.801587642,1.612145924,1.661346179,2.405830626,1.895200142
0.721582908,0.549783173,0.672532129,0.748421571,-0.127018467,0.733091673,0.423242948,0.295845969,0.469100092,1.512692101,1.879188122,1.618076629,1.585830045,2.966675379,1.83688828,1.954817912,2.631109107,1.823654471
0.739434587,0.557233764,0.666601218,0.837232309,-0.205439441,0.845215026,0.339426796,0.297372888,0.414095127,1.484561379,1.889769466,1.634756754,1.322278061,3.116806099,1.372114416,2.040540742,2.611553304,1.806160956
0.761559354,0.590058063,0.691272847,0.774099352,-0.023003631,0.717266902,0.583203292,0.341025846,0.629572075,1.391514665,1.781641569,1.541902344,1.350157141,2.477576321,1.750770543,1.708729246,2.630530455,1.576146124
0.726879041,0.551650537,0.684438539,0.734740581,-0.184891778,0.735396192,0.565388812,0.411791929,0.577062794,1.511604222,1.881814681,1.581505969,1.618037797,2.932963245,1.805073467,1.615502994,2.448294994,1.602123609
0.675029823,0.527636949,0.628413625,0.747597526,-0.242990921,0.770498877,0.359779262,0.375171423,0.404504362,1.60706247,1.891242094,1.663781436,1.575527188,3.0470617,1.627047448,2.037162104,2.502085092,1.839014647
0.730383041,0.567763927,0.63893499,0.824585871,-0.212323477,0.826648909,0.47648228,0.592171723,0.259105802,1.448836152,1.784433351,1.6328258,1.276920321,2.9629171,1.417719965,1.844414866,1.968923507,2.050240107
0.732341604,0.569786174,0.668483971,0.799008031,-0.156549465,0.77229281,0.47823689,0.427590789,0.336623909,1.481077415,1.834355639,1.596996506,1.362569359,2.862171894,1.616090873,1.68922344,2.353778732,1.795707432
0.736237412,0.572226128,0.652182968,0.801397745,-0.282211407,0.809020482,0.501516463,0.503057943,0.382000661,1.491485568,1.860215569,1.669467911,1.356879791,3.094103415,1.509036047,1.890620406,2.275312635,2.088999196
0.734199311,0.534905394,0.684709565,0.822417282,-0.25847702,0.833859178,0.464564994,0.287510689,0.543110669,1.463919672,1.883686373,1.559002282,1.350889222,3.156432343,1.453106701,1.777376858,2.601771048,1.569112191
0.761988646,0.595993428,0.684492997,0.806272786,-0.110962696,0.783979571,0.524474587,0.357377473,0.511975027,1.401873028,1.804747401,1.58305436,1.207906297,2.680775054,1.576907465,1.84857871,2.613822082,1.805094011
0.716293387,0.604145597,0.635121867,0.774777299,-0.210333764,0.796337765,0.464501137,0.521846635,0.356452358,1.536253419,1.769478071,1.724685839,1.388791164,2.865898755,1.595542204,1.925993897,2.1787397,2.050380905
0.720365341,0.559873404,0.644473409,0.780778469,-0.250585015,0.79533056,0.521001518,0.441061545,0.474519463,1.527055072,1.838812005,1.648426414,1.386216351,2.982649995,1.583118119,1.740232987,2.389159657,1.720770755
0.724739179,0.558472399,0.652690925,0.740505206,-0.230058731,0.755190644,0.516927265,0.38426061,0.484050792,1.516386152,1.875170352,1.654367446,1.579030943,3.067500685,1.730928648,1.733014126,2.480110279,1.68118818
0.756013321,0.600770016,0.671052352,0.755842446,-0.043652513,0.72468044,0.593110429,0.435492297,0.528444212,1.458180107,1.810200485,1.618527853,1.446028425,2.639016062,1.782936922,1.729172787,2.48852646,1.437595793
0.70232958,0.577330098,0.628095098,0.749808543,-0.078154878,0.723094803,0.540378278,0.403219383,0.519166246,1.538581833,1.767376906,1.677062936,1.417906876,2.614308961,1.742609023,1.637327283,2.356302935,1.609923786
0.724840334,0.614674763,0.659918618,0.728087577,-0.069155155,0.718701882,0.56164109,0.471967537,0.472434258,1.49426477,1.708581651,1.641572842,1.489710918,2.583273162,1.855314282,1.793858896,2.325032484,1.860353098
0.69359978,0.522754682,0.611262111,0.70876072,-0.238706561,0.696182428,0.55426835,0.385066527,0.496798928,1.547222365,1.889500134,1.686001364,1.62629737,2.89359136,1.794180397,1.649419756,2.431529941,1.641884138
0.740306324,0.565874661,0.680212154,0.840063604,-0.16425539,0.816811539,0.524920841,0.313042408,0.580428414,1.517188005,1.895376213,1.633567288,1.266460211,2.963565319,1.560566603,1.833111,2.695783904,1.639140774
0.714144387,0.568535171,0.641093126,0.767303998,-0.213100653,0.77656533,0.373641516,0.416291397,0.294535246,1.579402214,1.883726569,1.718779236,1.457235505,3.044172983,1.692777476,2.131790839,2.533711175,2.147627778
0.764930189,0.582569574,0.6874152,0.731557401,0.003356887,0.678521007,0.592765376,0.37969962,0.606085617,1.411268315,1.826019659,1.591608221,1.540530953,2.647541909,2.010095174,1.666373211,2.546841468,1.542883292
0.730994772,0.58964478,0.641386608,0.767486274,-0.178614415,0.76734996,0.546995787,0.488695975,0.345262474,1.514033709,1.841913833,1.726250434,1.514329245,3.031916439,1.755948313,1.856866891,2.364115672,2.141283585
0.706351571,0.548280434,0.68006716,0.762604893,-0.069424404,0.772889729,0.397578792,0.271402401,0.473007552,1.578095903,1.896266458,1.601873155,1.533984983,2.758410682,1.636305392,2.09617894,2.768250524,1.870752238
0.733245787,0.556319363,0.677035844,0.811649324,-0.13241963,0.775219538,0.45976323,0.346324596,0.524381338,1.512823506,1.905010374,1.623179449,1.277263472,2.888412356,1.666217993,1.983155046,2.544750485,1.697597969
0.704445627,0.564788115,0.614943322,0.808672986,-0.23104557,0.796523957,0.568313212,0.46196435,0.433211167,1.572121675,1.864421374,1.760354858,1.353360446,3.115759343,1.606224876,1.689598661,2.3261847,1.85301304
0.719721796,0.533357419,0.666647773,0.818862627,-0.214688672,0.821397718,0.374582671,0.334938019,0.436622843,1.506068723,1.894052855,1.617671947,1.36662741,3.109195855,1.524496678,1.992215718,2.498725837,1.769958103
0.752718281,0.611503496,0.680593987,0.751602243,-0.107037804,0.719922953,0.610256759,0.506485819,0.518048553,1.456224312,1.785471464,1.616904659,1.524227707,2.908982707,1.848660056,1.632298503,2.283755831,1.784061685
0.759685855,0.607502132,0.661395252,0.750496631,-0.004342913,0.707875072,0.602315948,0.484113084,0.379689665,1.421446379,1.786734258,1.64886839,1.482889488,2.693416021,1.849224259,1.627155427,2.321974189,1.795759252
0.762003702,0.587580951,0.692293853,0.796654627,-0.119954408,0.784737943,0.577795815,0.358592508,0.525531203,1.431749546,1.836730871,1.587963871,1.447811317,2.942531817,1.677974763,1.66588018,2.618664823,1.669370223
0.734283395,0.574487686,0.655216946,0.816925397,-0.195988976,0.802406059,0.470730001,0.420359334,0.445329826,1.477990546,1.792644538,1.651095887,1.324728908,2.9319571,1.612747445,1.916612638,2.358202245,1.891915427
0.746758371,0.605339164,0.658676374,0.752245227,-0.096621774,0.732257563,0.492734351,0.342709274,0.443418966,1.453081102,1.754968594,1.633100802,1.49330352,2.62007807,1.773398458,1.841370457,2.63914408,1.816348044
0.742343618,0.552739858,0.681572675,0.835802257,-0.171019304,0.810000963,0.578465018,0.369434431,0.629142646,1.449519112,1.838361953,1.555574999,1.230566457,2.856806459,1.503471615,1.693317792,2.526779509,1.551190172
0.728477741,0.574294025,0.675953184,0.752985461,-0.114495137,0.737737812,0.375879989,0.353315907,0.4197126,1.521996458,1.80786815,1.633459584,1.579142077,2.818076203,1.872090548,1.838576891,2.470060955,1.641209407
0.752262826,0.53648604,0.724880509,0.825472217,-0.294592058,0.83825326,0.56965381,0.432940795,0.570429671,1.455905858,1.944791689,1.516702009,1.402939373,3.276668303,1.490320626,1.671665092,2.444736043,1.673634305
0.745339918,0.606815472,0.654775087,0.76736728,-0.043154802,0.731480044,0.506891849,0.388328475,0.513331712,1.4345551,1.730287398,1.637025853,1.410493045,2.583857165,1.808129289,1.78992789,2.452847756,1.641796905
0.69969014,0.55129737,0.667764394,0.784175518,-0.10807711,0.747099319,0.387537185,0.313452185,0.533578459,1.583588088,1.890144658,1.610504978,1.326316795,2.746734326,1.708612102,2.135870915,2.721117259,1.644928676
0.754526759,0.609903479,0.665277441,0.715113273,-0.045979136,0.70214027,0.589502828,0.458655218,0.487347721,1.431669016,1.757845981,1.630098596,1.656810985,2.794379689,1.933072465,1.670057569,2.415501744,1.772968831
0.74065715,0.558199753,0.683348935,0.805538725,-0.139637822,0.800047884,0.537975715,0.330457217,0.641772989,1.472459402,1.866010345,1.580107271,1.439292914,3.009373644,1.566369555,1.773586214,2.550967434,1.470244322
0.72273521,0.593279561,0.66649212,0.803679173,-0.122252295,0.758985866,0.541817768,0.422221107,0.530704505,1.531719862,1.809023616,1.645499381,1.383818698,2.873713374,1.685411618,1.887452554,2.458987484,1.835331342
0.699180529,0.518926614,0.656955552,0.776320698,-0.230780656,0.787754964,0.276451318,0.246340708,0.410516093,1.506620534,1.828956602,1.586625394,1.514038445,2.978371033,1.582973692,2.104703863,2.56447365,1.764910964
0.728978711,0.575532621,0.64482262,0.748439717,-0.118194195,0.730472011,0.483232596,0.319428123,0.457535697,1.483134743,1.79934222,1.661659507,1.49718859,2.732635424,1.751917899,1.839271318,2.614489173,1.761271387
0.721728373,0.563653825,0.663514804,0.774579714,-0.137510709,0.73443783,0.49795524,0.519878006,0.358492524,1.533847764,1.881011906,1.651241103,1.486742113,2.94465954,1.788595566,1.899252102,2.222112129,2.046196033
0.698917889,0.521076328,0.648240043,0.734342705,-0.193640154,0.750427484,0.389473924,0.279124678,0.530289911,1.555631953,1.891902871,1.654164219,1.57532113,2.942382288,1.733089011,1.923839861,2.553107082,1.599222178
0.719898252,0.55275974,0.675273956,0.794875959,-0.076397183,0.770618152,0.441059005,0.355856042,0.579905311,1.531264511,1.87096076,1.617864271,1.467603426,2.891663776,1.725926903,1.937180994,2.506127444,1.599737246
0.730813094,0.566440366,0.675858335,0.806884358,-0.148271503,0.791043904,0.539411638,0.477294402,0.494136721,1.476205328,1.812514711,1.578717651,1.369545401,2.839093846,1.589597281,1.813443517,2.362685645,1.845240952
0.749697852,0.586318412,0.684305403,0.834036744,-0.127371917,0.803030668,0.550357261,0.373020813,0.549672049,1.50855613,1.895050592,1.64572963,1.321746393,3.004367867,1.600035419,1.858414863,2.676239485,1.716947196
0.747784434,0.581327435,0.667447727,0.785401978,-0.116532825,0.763913271,0.565557981,0.401709359,0.513466911,1.416756853,1.798830848,1.595329308,1.389769436,2.800592242,1.681005023,1.651457239,2.437328367,1.665854042
0.720267358,0.560396299,0.654274832,0.819215984,-0.16966664,0.80306107,0.49687635,0.407561125,0.450739241,1.566256476,1.90750641,1.675170339,1.447780187,3.183156841,1.591091528,1.869732353,2.54858303,1.83471413
0.708045264,0.606531116,0.625835784,0.741625595,-0.012156419,0.696520282,0.339858647,0.458556256,0.363475066,1.522684631,1.695252675,1.699577504,1.514969132,2.576615212,1.873577148,1.935326156,2.138783431,1.765970033
0.720926058,0.583413915,0.665176519,0.76780747,-0.028497216,0.738463913,0.406537231,0.353082189,0.474471599,1.508617665,1.799496609,1.605763612,1.419159705,2.675102835,1.764142778,1.919152888,2.579925286,1.713362871
0.722451096,0.619645314,0.627210298,0.659892316,-0.063572436,0.637931796,0.556683175,0.413680519,0.560920353,1.536487783,1.757890941,1.744676408,1.655552753,2.564539888,2.029199259,1.792359203,2.551703827,1.713920003
0.747171795,0.570871898,0.68330925,0.810178802,-0.160120158,0.787592952,0.541958566,0.479714008,0.474179526,1.45268502,1.838312233,1.593068715,1.395375358,3.069644158,1.628357613,1.666523324,2.235796676,1.739520909
0.703630578,0.541015065,0.662282021,0.779678533,-0.063814962,0.761805482,0.435698405,0.275744445,0.497987598,1.544129695,1.869891474,1.615293695,1.317482996,2.621206522,1.688496125,1.821586941,2.5971861,1.60611855
0.741146762,0.576566285,0.665760093,0.786850453,-0.098273581,0.752558885,0.538809046,0.459407237,0.427236945,1.506490286,1.916625057,1.6567768,1.364005832,2.900067082,1.729592422,1.811769183,2.423477825,1.899682162
0.761412955,0.604034269,0.67964439,0.752289225,-0.062039258,0.744778767,0.531338737,0.395981675,0.407474697,1.405929185,1.763560474,1.582040774,1.463994278,2.636303574,1.698131798,1.679492214,2.463425799,1.819787339
0.735692203,0.560630246,0.681718624,0.782639895,-0.131109682,0.764826368,0.445342522,0.192306249,0.565141514,1.478345192,1.858533794,1.57463363,1.406523949,2.800282952,1.698771622,1.890368026,2.868081215,1.565161055
0.734213615,0.553183092,0.676755547,0.787493059,-0.178413066,0.796951264,0.508575408,0.400936732,0.494865907,1.518879922,1.931273934,1.622841362,1.5326922,3.240509443,1.624382982,1.864619712,2.493854918,1.830166363
0.754201629,0.611457416,0.65686707,0.727080965,-0.115744921,0.734045341,0.573989041,0.526498276,0.428477338,1.371717112,1.709950515,1.569785617,1.529590039,2.808440393,1.619983966,1.727411017,2.190237711,1.895006816
0.713816196,0.54548872,0.656884963,0.802613031,-0.179274289,0.7776768,0.582095717,0.419626553,0.491010795,1.560284193,1.947556325,1.654753883,1.391670479,2.995670572,1.657501974,1.706496676,2.559706689,1.813358308
0.751219928,0.584271785,0.689833445,0.787682441,-0.081127487,0.757823661,0.56159975,0.40533265,0.583740346,1.415636189,1.786265576,1.541852001,1.532289919,2.897925942,1.711921485,1.629883289,2.388493869,1.541394927
0.73326883,0.566736999,0.678569973,0.815494969,-0.096461738,0.80784608,0.535443075,0.336731258,0.483136863,1.55521047,1.902815875,1.630243336,1.419280746,2.898916106,1.597801887,1.838677185,2.698469219,1.666047833
0.692909607,0.581868363,0.613066786,0.674663941,-0.045881471,0.638073136,0.379446714,0.371244116,0.369637398,1.542513228,1.758347348,1.682812483,1.66555963,2.618340763,1.951483047,2.008634431,2.487388417,1.902304913
0.709212981,0.550751911,0.654552342,0.814006327,-0.206621983,0.817109683,0.467114201,0.455020459,0.342558911,1.562826864,1.906988922,1.646748433,1.467490475,3.156215938,1.431983521,1.910179001,2.341109593,1.98329786
0.714087919,0.553880649,0.657341909,0.784198909,-0.074704502,0.725624421,0.41227829,0.233631766,0.534041407,1.521411195,1.876341805,1.638714342,1.339239973,2.687458504,1.81841717,2.016951196,2.767417502,1.698188671
0.742412424,0.568382751,0.698048664,0.772181778,-0.090491996,0.749749118,0.378942283,0.188852876,0.581800127,1.468663655,1.822156711,1.574931328,1.535748167,2.813426788,1.805163832,2.084147618,2.769076211,1.589168688
0.74728307,0.5632366,0.681812788,0.792361771,-0.251027326,0.807123308,0.522454829,0.409737789,0.53798728,1.410213652,1.797972431,1.549725389,1.363263081,2.973760093,1.511481982,1.625953361,2.264063585,1.549210095
0.764268638,0.595668231,0.681958168,0.810304114,-0.073217648,0.762751952,0.60687506,0.434734655,0.510704571,1.422760601,1.835360263,1.581623916,1.330802444,2.801127791,1.652610652,1.657749409,2.499501278,1.669837085
0.72761018,0.582696204,0.654805034,0.717027484,-0.190224357,0.734965926,0.470521048,0.439795416,0.332483776,1.498378065,1.814669748,1.636691959,1.55329914,2.893595107,1.743914377,1.859241111,2.385226698,2.025851292
0.724597478,0.563205264,0.657614708,0.801884246,-0.20698632,0.783622843,0.570302453,0.468429828,0.416960893,1.510584749,1.850832046,1.649354371,1.37994767,2.962127793,1.673589889,1.672945417,2.321134149,1.847976523
0.738066291,0.572923634,0.68203208,0.777453194,-0.192448837,0.770952986,0.521772636,0.444301047,0.467117039,1.471830408,1.827039291,1.582408077,1.43274111,2.902312356,1.678465658,1.833601115,2.374138365,1.835097799
0.712090318,0.531810774,0.689502797,0.80852187,-0.077471271,0.773169307,0.506674083,0.336832019,0.590718292,1.569112362,1.931510501,1.587925956,1.40294182,2.872286508,1.700897958,1.753470451,2.597881753,1.529830665
0.715671946,0.529617128,0.702206648,0.806289766,-0.117900173,0.791058469,0.366102003,0.183419507,0.672779434,1.544405114,1.914673919,1.539995591,1.389315594,2.8233373,1.635120183,1.966065667,2.886290259,1.363255355
0.721525601,0.546929558,0.666454397,0.78034153,-0.198723046,0.789402703,0.422020856,0.377518753,0.454527853,1.533952354,1.905912614,1.644941665,1.498956809,3.0732869,1.631449533,1.946932395,2.464005603,1.782763396
0.722189857,0.583453238,0.618134865,0.804784416,-0.239163583,0.81026697,0.618634658,0.476485497,0.481156384,1.528555868,1.836424194,1.737928398,1.299049364,3.026254403,1.531045261,1.626925245,2.323865228,1.785335438
0.71216961,0.569827516,0.642716757,0.733016443,-0.121059081,0.721168092,0.526763735,0.350118973,0.500616901,1.519821356,1.808617739,1.612070663,1.453688578,2.506255723,1.725875965,1.748118906,2.612727676,1.728936634
0.708356163,0.546562308,0.651789091,0.768328986,-0.18049594,0.751901929,0.493641742,0.360686576,0.530020127,1.527517997,1.85064434,1.625860737,1.396460747,2.747860533,1.679154169,1.68112906,2.477701931,1.525340824
