"workerid","IRIPT","IRIEC","ERQApp","ERQSupp","LSAS","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","reactionTime","utteranceID","occludeUtterance","occludeWheel","happy","sad","anger","surprise","disgust","fear","content","disapp","EV","PE","absPE"
25,14,14,22,20,7,1,0,30,60,0.38,0.36,0.26,0,0.38,0.206,19215,3,0,1,8,1,1,7,1,1,8,1,26.4,-26.4,26.4
126,16,17,26,12,6,1,0,30,60,0.38,0.36,0.26,0,0.38,0.589,16142,6,1,0,1,7,6,4,7,2,1,9,26.4,-26.4,26.4
68,17,12,20,8,1,14,30,50,95,0.33,0.29,0.38,50,0.29,0.661,20377,7,0,0,2,5,7,6,7,1,2,8,60.5,-10.5,10.5
109,13,14,18,14,13,47,55,70,85,0.28,0.51,0.21,70,0.51,0.671,33135,1,1,0,6,5,2,3,3,2,6,5,68.95,1.05,1.05
47,13,12,16,19,8,12,20,45,70,0.4,0.34,0.26,70,0.26,0.771,40929,3,1,0,8,1,1,6,1,1,8,2,41.5,28.5,28.5
93,15,19,21,12,6,1,0,30,60,0.38,0.36,0.26,0,0.38,0.939,18286,1,0,0,5,5,5,5,5,5,7,5,26.4,-26.4,26.4
43,12,12,24,24,15,1,0,30,60,0.38,0.36,0.26,0,0.38,0.957,3096,1,0,1,9,8,7,6,5,4,3,4,26.4,-26.4,26.4
142,14,17,14,14,4,16,25,60,100,0.45,0.37,0.18,25,0.45,0.012,17606,2,1,0,1,7,1,8,1,1,1,7,51.45,-26.45,26.45
59,16,8,23,25,3,1,0,30,60,0.38,0.36,0.26,0,0.38,0.423,21742,6,1,0,1,4,8,6,3,1,1,9,26.4,-26.4,26.4
121,9,18,21,16,2,1,0,30,60,0.38,0.36,0.26,0,0.38,0.458,10708,6,0,0,1,6,6,3,9,1,2,9,26.4,-26.4,26.4
144,15,18,20,23,15,24,20,60,90,0.33,0.2,0.47,90,0.47,0.599,13259,3,0,1,9,1,1,3,1,1,9,1,60.9,29.1,29.1
27,11,9,21,27,13,47,55,70,85,0.28,0.51,0.21,70,0.51,1,14520,3,0,1,7,1,1,5,1,1,4,2,68.95,1.05,1.05
78,11,9,18,19,16,12,20,45,70,0.4,0.34,0.26,70,0.26,0.543,21894,5,0,0,9,1,1,9,1,1,1,1,41.5,28.5,28.5
149,14,14,19,7,2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.728,18970,5,1,0,2,4,3,6,6,1,1,8,70.2,-20.2,20.2
124,14,11,20,23,11,24,20,60,90,0.33,0.2,0.47,90,0.47,0.745,17027,5,1,0,6,1,1,4,1,1,5,1,60.9,29.1,29.1
105,16,13,21,13,6,16,25,60,100,0.45,0.37,0.18,25,0.45,0.051,18041,3,1,0,4,3,1,5,2,1,3,6,51.45,-26.45,26.45
112,19,19,24,12,6,12,20,45,70,0.4,0.34,0.26,70,0.26,0.261,21214,2,1,0,2,7,6,7,7,5,2,8,41.5,28.5,28.5
16,13,16,18,24,7,49,50,75,90,0.3,0.52,0.18,50,0.3,0.934,50941,7,0,1,2,2,4,7,4,2,3,7,70.2,-20.2,20.2
1,13,12,19,17,9,16,25,60,100,0.45,0.37,0.18,25,0.45,0.852,14594,6,0,1,6,1,1,7,1,1,6,1,51.45,-26.45,26.45
92,15,16,21,20,9,1,0,30,60,0.38,0.36,0.26,0,0.38,0.707,39735,6,0,0,1,2,2,3,2,1,2,5,26.4,-26.4,26.4
138,14,13,18,19,6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.812,30573,5,1,0,7,2,1,2,1,1,6,2,68.95,1.05,1.05
87,20,19,23,23,8,14,30,50,95,0.33,0.29,0.38,50,0.29,0.421,28640,3,0,0,7,1,1,1,1,1,2,1,60.5,-10.5,10.5
8,20,20,4,22,0,1,0,30,60,0.38,0.36,0.26,0,0.38,0.714,10084,7,0,1,1,1,6,7,8,1,1,8,26.4,-26.4,26.4
110,15,13,20,15,9,24,20,60,90,0.33,0.2,0.47,90,0.47,0.976,12673,2,0,0,9,1,1,6,1,1,9,1,60.9,29.1,29.1
95,13,13,20,18,9,32,45,60,90,0.52,0.29,0.19,60,0.29,0.36,12776,4,1,0,8,2,2,7,2,2,6,1,57.9,2.1,2.1
67,7,15,19,19,14,14,30,50,95,0.33,0.29,0.38,50,0.29,0.278,36885,1,0,1,7,3,1,7,2,1,6,2,60.5,-10.5,10.5
140,13,13,17,18,8,32,45,60,90,0.52,0.29,0.19,60,0.29,0.898,18572,9,1,0,7,2,1,6,2,1,7,4,57.9,2.1,2.1
147,11,14,18,10,7,41,0,40,95,0.27,0.4,0.33,40,0.4,0.444,28185,1,0,0,6,3,1,1,2,1,8,2,47.35,-7.35,7.35
83,15,15,16,14,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.088,28750,3,1,0,5,3,2,3,5,1,1,4,51.45,-26.45,26.45
62,14,13,16,17,2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.655,11040,1,1,0,9,1,1,1,1,1,7,1,68.95,1.05,1.05
19,14,17,16,19,2,41,0,40,95,0.27,0.4,0.33,40,0.4,0.441,15849,2,1,0,5,1,2,4,6,1,7,3,47.35,-7.35,7.35
134,15,20,27,18,1,1,0,30,60,0.38,0.36,0.26,0,0.38,0.102,45847,3,1,0,1,9,9,9,9,9,9,1,26.4,-26.4,26.4
133,19,18,26,20,13,32,45,60,90,0.52,0.29,0.19,60,0.29,0.781,25405,2,0,0,9,1,1,7,1,1,9,1,57.9,2.1,2.1
33,9,15,6,11,13,49,50,75,90,0.3,0.52,0.18,50,0.3,0.707,15738,4,1,0,3,4,4,2,2,1,3,4,70.2,-20.2,20.2
70,14,17,21,7,8,24,20,60,90,0.33,0.2,0.47,90,0.47,0.154,10494,3,0,1,9,1,1,5,1,1,1,1,60.9,29.1,29.1
150,12,15,9,5,10,24,20,60,90,0.33,0.2,0.47,90,0.47,0.344,26511,9,1,0,6,1,1,4,1,1,7,1,60.9,29.1,29.1
28,9,15,21,24,6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.734,25388,3,1,0,7,2,2,5,2,1,7,1,68.95,1.05,1.05
34,16,17,24,12,7,24,20,60,90,0.33,0.2,0.47,90,0.47,0.781,22602,9,0,0,1,6,2,1,3,1,1,3,60.9,29.1,29.1
129,14,16,17,15,14,47,55,70,85,0.28,0.51,0.21,70,0.51,0.254,17085,9,0,1,5,2,1,2,1,1,7,4,68.95,1.05,1.05
115,12,13,15,19,10,1,0,30,60,0.38,0.36,0.26,0,0.38,0.758,12793,1,0,1,9,1,1,7,1,1,9,1,26.4,-26.4,26.4
22,20,20,16,16,17,47,55,70,85,0.28,0.51,0.21,70,0.51,0.077,21590,5,0,0,5,5,2,6,1,1,6,5,68.95,1.05,1.05
10,17,18,22,16,4,14,30,50,95,0.33,0.29,0.38,50,0.29,0.508,13874,2,0,0,9,1,1,3,1,1,1,1,60.5,-10.5,10.5
40,12,12,28,28,0,41,0,40,95,0.27,0.4,0.33,40,0.4,0.711,18861,10,1,0,7,2,2,9,3,3,9,3,47.35,-7.35,7.35
148,14,10,18,14,9,41,0,40,95,0.27,0.4,0.33,40,0.4,0.862,10118,4,0,1,4,7,4,4,1,5,4,4,47.35,-7.35,7.35
51,18,20,23,19,7,12,20,45,70,0.4,0.34,0.26,70,0.26,0.012,15147,9,1,0,9,1,1,9,1,1,9,1,41.5,28.5,28.5
29,13,16,15,20,11,14,30,50,95,0.33,0.29,0.38,50,0.29,0.237,24087,3,0,1,9,1,1,7,1,1,8,1,60.5,-10.5,10.5
120,15,14,15,11,7,16,25,60,100,0.45,0.37,0.18,25,0.45,0.128,11430,4,0,1,3,1,1,2,1,1,2,1,51.45,-26.45,26.45
106,15,15,20,11,11,24,20,60,90,0.33,0.2,0.47,90,0.47,0.156,17994,6,0,0,9,1,1,9,1,1,8,1,60.9,29.1,29.1
7,16,14,17,17,9,16,25,60,100,0.45,0.37,0.18,25,0.45,0.347,26013,6,0,0,2,3,2,2,2,1,2,7,51.45,-26.45,26.45
24,19,19,24,12,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.737,20947,3,0,1,8,3,1,7,1,1,7,1,68.95,1.05,1.05
146,11,12,20,13,0,41,0,40,95,0.27,0.4,0.33,40,0.4,0.854,16977,6,1,0,5,4,3,3,3,3,4,3,47.35,-7.35,7.35
71,13,5,28,17,2,14,30,50,95,0.33,0.29,0.38,50,0.29,0.895,19013,10,1,0,9,4,2,7,3,2,6,7,60.5,-10.5,10.5
119,17,16,18,4,4,12,20,45,70,0.4,0.34,0.26,70,0.26,0.331,21426,9,0,1,1,4,1,1,4,1,1,7,41.5,28.5,28.5
37,11,14,23,22,11,41,0,40,95,0.27,0.4,0.33,40,0.4,0.288,17822,4,0,1,7,5,4,6,5,2,4,7,47.35,-7.35,7.35
44,17,16,25,15,6,16,25,60,100,0.45,0.37,0.18,25,0.45,0.692,23387,9,0,1,3,4,2,3,4,1,2,6,51.45,-26.45,26.45
94,14,17,21,15,7,16,25,60,100,0.45,0.37,0.18,25,0.45,0.973,20836,9,1,0,3,7,1,1,1,1,4,7,51.45,-26.45,26.45
141,13,13,17,22,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.599,15256,7,1,0,6,1,1,4,1,1,4,4,57.9,2.1,2.1
128,16,16,23,10,0,12,20,45,70,0.4,0.34,0.26,70,0.26,0.532,9382,2,0,0,9,1,1,6,1,1,1,1,41.5,28.5,28.5
143,12,11,11,15,0,24,20,60,90,0.33,0.2,0.47,90,0.47,0.388,11940,7,0,1,1,8,8,2,2,2,1,2,60.9,29.1,29.1
107,16,18,24,20,12,14,30,50,95,0.33,0.29,0.38,50,0.29,0.507,14043,7,0,1,1,9,9,2,9,1,1,9,60.5,-10.5,10.5
77,14,13,23,16,4,32,45,60,90,0.52,0.29,0.19,60,0.29,0.243,20256,10,0,1,2,4,3,4,3,1,1,7,57.9,2.1,2.1
55,16,17,20,18,6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.318,10852,2,0,0,9,1,1,6,1,1,9,1,68.95,1.05,1.05
31,14,14,28,14,6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.259,18123,9,0,1,3,6,6,6,6,5,3,7,68.95,1.05,1.05
65,13,11,22,24,12,14,30,50,95,0.33,0.29,0.38,50,0.29,0.106,15630,4,0,1,9,1,1,8,1,1,1,1,60.5,-10.5,10.5
85,17,15,22,10,4,24,20,60,90,0.33,0.2,0.47,90,0.47,0.573,13843,6,0,1,2,4,2,4,4,1,3,4,60.9,29.1,29.1
53,12,17,21,11,5,32,45,60,90,0.52,0.29,0.19,60,0.29,0.782,23717,4,1,0,7,1,1,5,1,1,8,2,57.9,2.1,2.1
99,16,16,22,12,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.31,22210,2,0,0,8,3,3,8,2,3,7,2,70.2,-20.2,20.2
113,14,16,16,16,9,1,0,30,60,0.38,0.36,0.26,0,0.38,0.238,26815,1,0,1,8,1,1,7,1,1,8,1,26.4,-26.4,26.4
79,16,20,24,8,6,16,25,60,100,0.45,0.37,0.18,25,0.45,0.886,194885,7,0,1,2,2,7,6,4,1,1,8,51.45,-26.45,26.45
72,15,19,18,12,17,32,45,60,90,0.52,0.29,0.19,60,0.29,0.412,19686,5,0,0,7,1,1,6,1,1,5,5,57.9,2.1,2.1
97,20,20,28,7,1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.184,20584,5,0,1,1,9,6,5,6,3,2,9,68.95,1.05,1.05
104,13,12,22,24,12,1,0,30,60,0.38,0.36,0.26,0,0.38,0.803,29714,9,0,1,3,6,4,5,6,2,3,7,26.4,-26.4,26.4
108,12,15,18,23,0,16,25,60,100,0.45,0.37,0.18,25,0.45,0.943,19442,2,1,0,3,3,2,2,4,2,2,5,51.45,-26.45,26.45
49,19,17,24,8,5,41,0,40,95,0.27,0.4,0.33,40,0.4,0.197,14541,7,0,0,7,2,2,6,2,2,7,2,47.35,-7.35,7.35
90,11,14,8,8,6,41,0,40,95,0.27,0.4,0.33,40,0.4,0.667,12667,4,1,0,5,1,1,1,1,1,4,6,47.35,-7.35,7.35
73,12,12,16,16,2,9,15,70,80,0.45,0.29,0.26,80,0.26,0.524,15004,3,0,0,9,1,1,9,1,1,9,1,47.85,32.15,32.15
11,11,13,24,22,15,49,50,75,90,0.3,0.52,0.18,50,0.3,0.219,11032,5,0,0,7,6,5,4,4,5,6,7,70.2,-20.2,20.2
23,15,16,18,25,10,14,30,50,95,0.33,0.29,0.38,50,0.29,0.366,18123,3,1,0,6,2,1,4,2,2,6,4,60.5,-10.5,10.5
114,18,18,23,21,7,49,50,75,90,0.3,0.52,0.18,50,0.3,0.901,30761,1,1,0,4,5,1,3,5,1,4,7,70.2,-20.2,20.2
127,19,17,23,13,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.168,36185,1,0,0,3,5,3,3,5,1,5,4,51.45,-26.45,26.45
132,11,11,15,16,14,32,45,60,90,0.52,0.29,0.19,60,0.29,0.006,20505,2,1,0,5,2,2,3,2,1,5,4,57.9,2.1,2.1
101,15,13,24,18,12,41,0,40,95,0.27,0.4,0.33,40,0.4,0.631,20934,8,0,1,3,3,2,2,2,1,1,4,47.35,-7.35,7.35
41,14,12,16,18,11,49,50,75,90,0.3,0.52,0.18,50,0.3,0.936,8554,10,0,1,3,4,4,6,1,1,1,4,70.2,-20.2,20.2
21,16,16,19,4,11,24,20,60,90,0.33,0.2,0.47,90,0.47,0.628,16221,8,0,0,9,1,1,7,1,1,1,1,60.9,29.1,29.1
69,14,14,18,19,3,41,0,40,95,0.27,0.4,0.33,40,0.4,0.165,14669,7,1,0,5,2,1,1,1,1,6,5,47.35,-7.35,7.35
82,17,14,20,13,11,47,55,70,85,0.28,0.51,0.21,70,0.51,0.196,43354,8,0,0,1,4,7,2,6,1,1,9,68.95,1.05,1.05
74,12,9,10,8,12,41,0,40,95,0.27,0.4,0.33,40,0.4,0.02,7873,2,0,1,9,1,1,7,1,1,1,1,47.35,-7.35,7.35
54,16,17,21,16,9,47,55,70,85,0.28,0.51,0.21,70,0.51,0.948,17356,3,1,0,6,4,4,3,1,1,4,5,68.95,1.05,1.05
32,20,20,21,20,8,16,25,60,100,0.45,0.37,0.18,25,0.45,0.851,18192,1,1,0,3,6,2,7,3,1,2,8,51.45,-26.45,26.45
14,11,13,22,21,11,9,15,70,80,0.45,0.29,0.26,80,0.26,0.992,9758,5,0,1,1,8,4,8,5,9,7,1,47.85,32.15,32.15
80,20,17,19,21,8,41,0,40,95,0.27,0.4,0.33,40,0.4,0.965,28239,2,1,0,4,2,1,4,1,1,4,4,47.35,-7.35,7.35
81,14,16,19,27,15,24,20,60,90,0.33,0.2,0.47,90,0.47,0.592,12207,5,0,1,1,7,9,1,9,1,1,9,60.9,29.1,29.1
88,16,15,22,20,2,24,20,60,90,0.33,0.2,0.47,90,0.47,0.258,19579,1,1,0,7,1,1,5,1,1,8,1,60.9,29.1,29.1
45,16,18,21,10,5,16,25,60,100,0.45,0.37,0.18,25,0.45,0.458,24181,6,0,1,2,7,3,5,2,3,1,8,51.45,-26.45,26.45
56,18,13,25,16,2,16,25,60,100,0.45,0.37,0.18,25,0.45,0.109,50180,2,0,0,1,6,5,5,6,4,4,8,51.45,-26.45,26.45
117,16,18,24,24,12,49,50,75,90,0.3,0.52,0.18,50,0.3,0.323,28043,7,0,0,3,6,7,6,7,1,3,8,70.2,-20.2,20.2
135,9,14,19,25,12,9,15,70,80,0.45,0.29,0.26,80,0.26,0.506,31636,8,0,0,9,1,1,9,1,1,9,1,47.85,32.15,32.15
96,12,13,22,10,5,47,55,70,85,0.28,0.51,0.21,70,0.51,0.833,18155,4,0,1,6,2,1,9,2,1,4,2,68.95,1.05,1.05
48,18,20,17,9,7,47,55,70,85,0.28,0.51,0.21,70,0.51,0.75,11775,6,0,1,1,8,6,9,1,1,1,9,68.95,1.05,1.05
52,17,17,24,15,10,24,20,60,90,0.33,0.2,0.47,90,0.47,0.204,13006,3,0,1,7,1,1,5,1,1,8,3,60.9,29.1,29.1
123,20,20,16,13,18,14,30,50,95,0.33,0.29,0.38,50,0.29,0.082,18482,3,0,1,7,1,1,6,1,1,7,1,60.5,-10.5,10.5
63,15,16,19,16,5,41,0,40,95,0.27,0.4,0.33,40,0.4,0.562,28774,1,1,0,5,2,1,4,7,1,6,4,47.35,-7.35,7.35
136,14,16,21,12,7,9,15,70,80,0.45,0.29,0.26,80,0.26,0.025,25520,7,0,1,1,7,9,3,9,7,3,7,47.85,32.15,32.15
46,4,4,20,8,13,49,50,75,90,0.3,0.52,0.18,50,0.3,0.376,23040,1,1,0,3,5,5,6,6,1,1,9,70.2,-20.2,20.2
118,6,11,23,21,10,49,50,75,90,0.3,0.52,0.18,50,0.3,0.674,26876,3,0,0,9,1,1,9,1,1,7,1,70.2,-20.2,20.2
4,19,19,17,13,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.808,17288,7,0,0,4,2,3,6,2,2,5,5,51.45,-26.45,26.45
89,18,20,21,9,8,41,0,40,95,0.27,0.4,0.33,40,0.4,0.789,29531,7,0,0,3,4,7,5,4,1,1,6,47.35,-7.35,7.35
42,16,20,20,10,11,14,30,50,95,0.33,0.29,0.38,50,0.29,0.266,54914,5,1,0,6,5,1,7,5,1,3,9,60.5,-10.5,10.5
139,16,15,11,25,14,24,20,60,90,0.33,0.2,0.47,90,0.47,0.427,27728,4,0,0,8,1,1,8,2,1,8,1,60.9,29.1,29.1
50,18,20,24,4,8,47,55,70,85,0.28,0.51,0.21,70,0.51,0.929,24252,8,1,0,8,1,1,5,1,1,8,2,68.95,1.05,1.05
131,13,14,21,18,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.086,22164,1,1,0,2,6,7,7,8,1,3,8,70.2,-20.2,20.2
6,16,10,20,16,10,47,55,70,85,0.28,0.51,0.21,70,0.51,0.275,12206,2,0,1,9,1,1,9,1,1,9,1,68.95,1.05,1.05
18,12,18,23,14,9,1,0,30,60,0.38,0.36,0.26,0,0.38,0.047,24300,2,0,0,2,5,3,3,7,1,2,8,26.4,-26.4,26.4
145,13,12,16,21,11,47,55,70,85,0.28,0.51,0.21,70,0.51,0.19,20057,8,0,0,8,1,1,8,1,1,7,2,68.95,1.05,1.05
57,13,13,20,14,0,32,45,60,90,0.52,0.29,0.19,60,0.29,0.578,19956,3,1,0,4,2,2,2,2,1,5,4,57.9,2.1,2.1
36,16,15,23,15,8,41,0,40,95,0.27,0.4,0.33,40,0.4,0.087,13286,2,0,1,9,1,1,4,1,1,9,1,47.35,-7.35,7.35
116,10,9,21,19,8,9,15,70,80,0.45,0.29,0.26,80,0.26,0.66,22258,7,0,1,2,6,7,3,6,4,3,6,47.85,32.15,32.15
38,17,16,28,16,3,41,0,40,95,0.27,0.4,0.33,40,0.4,0.523,14731,5,1,0,6,2,1,1,1,1,6,7,47.35,-7.35,7.35
13,13,14,20,17,7,41,0,40,95,0.27,0.4,0.33,40,0.4,0.072,90535,5,0,1,1,3,6,5,5,1,1,5,47.35,-7.35,7.35
102,13,15,19,16,1,14,30,50,95,0.33,0.29,0.38,50,0.29,0.375,47193,6,0,1,2,1,1,3,3,2,1,2,60.5,-10.5,10.5
20,13,17,27,15,7,47,55,70,85,0.28,0.51,0.21,70,0.51,0.355,20141,4,0,1,5,5,5,9,5,5,5,5,68.95,1.05,1.05
122,18,18,18,22,13,14,30,50,95,0.33,0.29,0.38,50,0.29,0.198,14393,3,1,0,6,3,2,4,3,5,7,2,60.5,-10.5,10.5
39,16,15,21,16,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.159,24942,7,0,1,2,6,7,6,6,2,2,8,60.5,-10.5,10.5
125,13,16,14,23,10,16,25,60,100,0.45,0.37,0.18,25,0.45,0.58,9706,1,0,0,6,3,4,5,4,3,6,3,51.45,-26.45,26.45
84,12,15,16,11,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.41,16199,3,1,0,9,1,1,1,1,1,1,5,60.9,29.1,29.1
17,18,20,28,5,0,41,0,40,95,0.27,0.4,0.33,40,0.4,0.685,22778,1,1,0,5,4,2,2,4,1,1,7,47.35,-7.35,7.35
86,16,15,19,15,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.238,17982,3,0,1,9,1,1,8,1,1,8,1,57.9,2.1,2.1
130,18,20,24,13,9,14,30,50,95,0.33,0.29,0.38,50,0.29,0.68,23571,3,1,0,6,5,5,6,7,1,5,8,60.5,-10.5,10.5
75,10,15,22,13,8,24,20,60,90,0.33,0.2,0.47,90,0.47,0.603,16749,5,0,0,7,1,1,8,1,1,6,1,60.9,29.1,29.1
2,16,14,18,13,5,47,55,70,85,0.28,0.51,0.21,70,0.51,0.395,46355,5,0,1,2,6,3,4,6,1,1,6,68.95,1.05,1.05
111,18,16,19,24,10,47,55,70,85,0.28,0.51,0.21,70,0.51,0.357,15711,6,0,0,1,1,1,1,9,1,9,9,68.95,1.05,1.05
66,14,14,17,22,10,49,50,75,90,0.3,0.52,0.18,50,0.3,0.455,21949,2,0,0,5,3,3,4,3,2,4,6,70.2,-20.2,20.2
91,12,13,24,23,2,1,0,30,60,0.38,0.36,0.26,0,0.38,0.773,8629,1,0,1,6,1,1,4,1,1,6,1,26.4,-26.4,26.4
98,16,15,22,12,9,47,55,70,85,0.28,0.51,0.21,70,0.51,0.889,19254,7,1,0,9,1,1,8,1,1,9,1,68.95,1.05,1.05
35,15,17,17,14,0,14,30,50,95,0.33,0.29,0.38,50,0.29,0.021,18467,10,0,0,5,1,1,7,1,1,6,1,60.5,-10.5,10.5
58,15,16,22,10,9,1,0,30,60,0.38,0.36,0.26,0,0.38,0.443,20317,1,0,1,7,2,2,7,1,1,7,1,26.4,-26.4,26.4
15,20,20,18,7,0,16,25,60,100,0.45,0.37,0.18,25,0.45,0.271,26441,4,0,0,6,1,1,6,1,1,6,1,51.45,-26.45,26.45
9,13,17,19,20,12,32,45,60,90,0.52,0.29,0.19,60,0.29,0.154,15852,4,1,0,4,1,1,3,1,1,6,1,57.9,2.1,2.1
5,18,12,20,25,5,14,30,50,95,0.33,0.29,0.38,50,0.29,0.748,22129,2,1,0,5,3,3,5,1,1,6,4,60.5,-10.5,10.5
60,13,15,24,18,2,32,45,60,90,0.52,0.29,0.19,60,0.29,0.251,17825,10,0,0,5,1,1,7,4,1,5,4,57.9,2.1,2.1
61,14,10,24,22,0,9,15,70,80,0.45,0.29,0.26,80,0.26,0.44,10549,1,0,0,8,1,1,5,1,1,6,1,47.85,32.15,32.15
64,13,19,25,23,9,41,0,40,95,0.27,0.4,0.33,40,0.4,0.612,13742,2,0,1,9,1,1,9,1,1,9,1,47.35,-7.35,7.35
103,15,12,17,19,6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.53,64468,8,0,0,1,3,4,2,2,1,1,5,68.95,1.05,1.05
137,14,17,22,13,8,41,0,40,95,0.27,0.4,0.33,40,0.4,0.969,17144,3,0,0,8,2,1,3,1,1,6,2,47.35,-7.35,7.35
100,14,12,19,24,2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.524,14129,4,0,0,7,1,1,9,1,1,7,1,68.95,1.05,1.05
3,18,17,24,10,9,41,0,40,95,0.27,0.4,0.33,40,0.4,0.633,13107,2,0,1,8,1,1,8,1,1,8,1,47.35,-7.35,7.35
30,9,9,22,9,9,16,25,60,100,0.45,0.37,0.18,25,0.45,0.84,24916,5,0,1,1,7,7,5,9,1,1,9,51.45,-26.45,26.45
12,18,18,17,14,3,9,15,70,80,0.45,0.29,0.26,80,0.26,0.18,22099,4,0,1,3,6,1,7,1,1,1,6,47.85,32.15,32.15
26,17,13,23,21,12,24,20,60,90,0.33,0.2,0.47,90,0.47,0.716,14500,1,1,0,9,1,1,7,1,3,8,1,60.9,29.1,29.1
76,12,17,18,8,11,47,55,70,85,0.28,0.51,0.21,70,0.51,0.11,13860,10,1,0,9,1,1,5,1,1,9,1,68.95,1.05,1.05
25,14,14,22,20,7,24,20,60,90,0.33,0.2,0.47,90,0.47,0.411,20909,4,0,1,6,2,1,9,1,1,5,2,60.9,29.1,29.1
126,16,17,26,12,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.033,22808,10,0,0,4,2,3,6,4,2,4,6,57.9,2.1,2.1
68,17,12,20,8,1,24,20,60,90,0.33,0.2,0.47,90,0.47,0.554,14132,4,0,0,9,1,1,7,1,1,8,1,60.9,29.1,29.1
109,13,14,18,14,13,1,0,30,60,0.38,0.36,0.26,0,0.38,0.384,19782,2,1,0,1,9,7,5,8,2,1,9,26.4,-26.4,26.4
47,13,12,16,19,8,24,20,60,90,0.33,0.2,0.47,90,0.47,0.026,30659,5,0,0,8,2,1,5,1,1,8,1,60.9,29.1,29.1
93,15,19,21,12,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.214,16282,10,1,0,7,1,1,7,1,1,7,1,60.5,-10.5,10.5
43,12,12,24,24,15,41,0,40,95,0.27,0.4,0.33,40,0.4,0.993,5507,4,1,0,8,7,6,6,6,6,5,4,47.35,-7.35,7.35
142,14,17,14,14,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.091,10264,5,0,1,1,4,1,3,1,1,1,7,68.95,1.05,1.05
59,16,8,23,25,3,41,0,40,95,0.27,0.4,0.33,40,0.4,0.203,19495,3,0,0,8,1,1,6,1,1,4,1,47.35,-7.35,7.35
121,9,18,21,16,2,41,0,40,95,0.27,0.4,0.33,40,0.4,0.176,8945,1,0,1,9,1,1,8,1,1,9,1,47.35,-7.35,7.35
144,15,18,20,23,15,49,50,75,90,0.3,0.52,0.18,50,0.3,0.315,26662,1,1,0,5,1,2,4,2,1,3,3,70.2,-20.2,20.2
27,11,9,21,27,13,32,45,60,90,0.52,0.29,0.19,60,0.29,0.223,15435,10,0,0,2,4,1,4,2,1,4,5,57.9,2.1,2.1
78,11,9,18,19,16,47,55,70,85,0.28,0.51,0.21,70,0.51,0.02,29946,1,0,1,7,2,2,6,4,2,3,3,68.95,1.05,1.05
149,14,14,19,7,2,14,30,50,95,0.33,0.29,0.38,50,0.29,0.364,16850,4,1,0,4,3,3,2,1,1,4,5,60.5,-10.5,10.5
124,14,11,20,23,11,41,0,40,95,0.27,0.4,0.33,40,0.4,0.321,16251,2,0,1,6,2,2,6,2,1,4,2,47.35,-7.35,7.35
105,16,13,21,13,6,1,0,30,60,0.38,0.36,0.26,0,0.38,0.662,18278,6,0,0,1,4,1,5,2,1,1,8,26.4,-26.4,26.4
112,19,19,24,12,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.324,30016,6,0,0,6,1,1,8,1,1,5,1,57.9,2.1,2.1
16,13,16,18,24,7,16,25,60,100,0.45,0.37,0.18,25,0.45,0.236,26236,6,1,0,4,2,2,3,3,2,5,5,51.45,-26.45,26.45
1,13,12,19,17,9,47,55,70,85,0.28,0.51,0.21,70,0.51,0.155,25268,8,0,0,5,2,1,3,3,1,4,6,68.95,1.05,1.05
92,15,16,21,20,9,47,55,70,85,0.28,0.51,0.21,70,0.51,0.601,40807,5,0,1,2,3,2,4,5,2,2,6,68.95,1.05,1.05
138,14,13,18,19,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.698,24967,7,0,0,4,6,8,5,6,1,1,5,57.9,2.1,2.1
87,20,19,23,23,8,41,0,40,95,0.27,0.4,0.33,40,0.4,0.012,18660,1,1,0,4,2,1,1,1,1,1,3,47.35,-7.35,7.35
8,20,20,4,22,0,14,30,50,95,0.33,0.29,0.38,50,0.29,0.874,13904,8,0,0,1,1,5,6,3,1,1,8,60.5,-10.5,10.5
110,15,13,20,15,9,41,0,40,95,0.27,0.4,0.33,40,0.4,0.425,31081,8,1,0,5,4,4,2,3,1,5,4,47.35,-7.35,7.35
