"workerid","IRIPT","IRIEC","ERQApp","ERQSupp","LSAS","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","reactionTime","faceID","faceValence","faceArousal","occludeFace","occludeWheel","happy","sad","anger","surprise","disgust","fear","content","disapp","EV","PE","absPE"
369,19,20,28,13,4,9,15,70,80,0.45,0.29,0.26,80,0.26,0.663,13819,37,4,5,1,0,8,1,1,9,1,1,9,1,47.85,32.15,32.15
373,11,15,21,15,11,24,20,60,90,0.33,0.2,0.47,90,0.47,0.39,61854,17,-1,2,0,0,3,2,1,8,2,1,8,1,60.9,29.1,29.1
5,13,17,22,8,6,9,15,70,80,0.45,0.29,0.26,80,0.26,0.693,24754,17,-1,2,0,0,9,1,1,9,1,1,9,1,47.85,32.15,32.15
442,16,14,22,10,5,41,0,40,95,0.27,0.4,0.33,40,0.4,0.733,14352,39,4,7,1,0,5,1,1,1,1,1,6,2,47.35,-7.35,7.35
248,10,18,10,19,4,49,50,75,90,0.3,0.52,0.18,50,0.3,0.841,25864,13,2,1,1,0,3,5,2,3,2,1,1,6,70.2,-20.2,20.2
383,16,12,18,17,11,9,15,70,80,0.45,0.29,0.26,80,0.26,0.064,11106,38,4,6,1,0,8,1,1,1,1,1,5,1,47.85,32.15,32.15
111,19,20,27,17,3,47,55,70,85,0.28,0.51,0.21,70,0.51,0.763,8150,40,4,8,0,1,9,1,1,4,1,1,9,1,68.95,1.05,1.05
458,9,13,23,23,16,24,20,60,90,0.33,0.2,0.47,90,0.47,0.708,53196,23,-2,3,0,0,1,1,1,3,5,1,7,1,60.9,29.1,29.1
359,17,18,24,15,9,14,30,50,95,0.33,0.29,0.38,50,0.29,0.858,14953,19,1,2,0,1,9,2,2,9,2,2,9,2,60.5,-10.5,10.5
250,15,14,24,14,8,1,0,30,60,0.38,0.36,0.26,0,0.38,0.53,13713,13,2,1,1,0,1,8,5,1,2,1,1,8,26.4,-26.4,26.4
98,12,15,18,18,13,47,55,70,85,0.28,0.51,0.21,70,0.51,0.654,24791,39,4,7,0,0,8,2,1,3,1,1,9,2,68.95,1.05,1.05
270,16,20,23,19,10,9,15,70,80,0.45,0.29,0.26,80,0.26,0.087,11132,17,-1,2,1,0,9,1,1,1,1,1,9,1,47.85,32.15,32.15
388,16,12,9,10,11,14,30,50,95,0.33,0.29,0.38,50,0.29,0.591,18946,37,4,5,0,0,7,1,4,4,1,1,7,5,60.5,-10.5,10.5
166,14,14,19,11,11,16,25,60,100,0.45,0.37,0.18,25,0.45,0.721,15290,40,4,8,1,0,2,6,5,4,6,5,6,6,51.45,-26.45,26.45
97,19,20,25,6,2,16,25,60,100,0.45,0.37,0.18,25,0.45,0.131,20684,9,-2,1,0,0,1,4,8,7,7,1,1,9,51.45,-26.45,26.45
229,11,12,20,6,7,49,50,75,90,0.3,0.52,0.18,50,0.3,0.427,19417,13,2,1,0,1,6,4,2,2,1,1,4,7,70.2,-20.2,20.2
394,16,20,22,16,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.707,20385,13,2,1,0,0,7,1,1,8,1,1,1,1,60.9,29.1,29.1
209,13,16,23,17,11,41,0,40,95,0.27,0.4,0.33,40,0.4,0.502,43013,41,4,9,0,1,2,4,7,5,7,1,2,6,47.35,-7.35,7.35
69,15,18,8,17,7,24,20,60,90,0.33,0.2,0.47,90,0.47,0.76,16287,17,-1,2,1,0,9,1,1,3,1,1,1,1,60.9,29.1,29.1
143,15,16,16,17,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.097,20926,37,4,5,0,1,1,1,8,3,4,1,1,3,47.35,-7.35,7.35
232,15,16,19,8,3,49,50,75,90,0.3,0.52,0.18,50,0.3,0.108,32940,23,-2,3,0,0,1,1,2,4,2,1,1,5,70.2,-20.2,20.2
230,14,15,23,21,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.277,14156,38,4,6,0,1,2,3,8,7,7,1,3,8,60.5,-10.5,10.5
63,15,20,19,16,15,14,30,50,95,0.33,0.29,0.38,50,0.29,0.814,12745,17,-1,2,1,0,7,2,2,8,1,1,7,6,60.5,-10.5,10.5
95,16,15,23,14,14,16,25,60,100,0.45,0.37,0.18,25,0.45,0.249,18499,27,2,3,0,1,9,1,1,9,1,1,7,1,51.45,-26.45,26.45
308,7,11,26,23,4,9,15,70,80,0.45,0.29,0.26,80,0.26,0.777,32820,39,4,7,1,0,7,1,1,3,1,1,3,1,47.85,32.15,32.15
329,17,13,14,19,9,41,0,40,95,0.27,0.4,0.33,40,0.4,0.461,13460,13,2,1,0,1,9,1,1,8,1,1,9,1,47.35,-7.35,7.35
223,18,17,22,14,0,9,15,70,80,0.45,0.29,0.26,80,0.26,0.087,49190,9,-2,1,0,0,6,5,5,3,4,1,3,4,47.85,32.15,32.15
100,17,13,20,12,7,49,50,75,90,0.3,0.52,0.18,50,0.3,0.858,19236,23,-2,3,0,0,2,7,6,6,6,1,2,8,70.2,-20.2,20.2
224,17,13,23,17,6,41,0,40,95,0.27,0.4,0.33,40,0.4,0.933,41800,40,4,8,0,0,5,2,1,3,1,1,6,2,47.35,-7.35,7.35
106,18,17,21,13,14,49,50,75,90,0.3,0.52,0.18,50,0.3,0.044,31928,27,2,3,0,0,8,1,1,8,1,1,5,1,70.2,-20.2,20.2
444,13,14,24,14,3,24,20,60,90,0.33,0.2,0.47,90,0.47,0.045,18368,19,1,2,1,0,8,3,2,5,1,1,7,1,60.9,29.1,29.1
347,16,16,23,19,13,47,55,70,85,0.28,0.51,0.21,70,0.51,0.346,18177,40,4,8,1,0,5,1,1,1,1,1,5,2,68.95,1.05,1.05
432,10,18,20,8,8,14,30,50,95,0.33,0.29,0.38,50,0.29,0.544,16027,39,4,7,0,1,8,1,1,6,1,1,7,1,60.5,-10.5,10.5
424,16,20,18,18,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.551,20832,39,4,7,0,0,9,1,1,1,1,1,9,1,60.9,29.1,29.1
13,14,20,24,16,8,24,20,60,90,0.33,0.2,0.47,90,0.47,0.744,45187,17,-1,2,1,0,9,1,1,8,1,1,9,1,60.9,29.1,29.1
402,18,11,24,18,13,24,20,60,90,0.33,0.2,0.47,90,0.47,0.757,26904,17,-1,2,0,1,4,6,5,3,1,1,3,9,60.9,29.1,29.1
176,17,18,24,12,6,49,50,75,90,0.3,0.52,0.18,50,0.3,0.07,15744,27,2,3,0,1,8,1,1,6,1,1,8,1,70.2,-20.2,20.2
368,11,15,19,19,11,41,0,40,95,0.27,0.4,0.33,40,0.4,0.776,12859,40,4,8,0,0,6,4,4,3,5,4,5,3,47.35,-7.35,7.35
131,17,13,13,7,6,9,15,70,80,0.45,0.29,0.26,80,0.26,0.791,20452,41,4,9,0,1,7,2,2,1,2,2,2,3,47.85,32.15,32.15
297,20,19,24,12,3,14,30,50,95,0.33,0.29,0.38,50,0.29,0.701,21737,39,4,7,1,0,6,2,1,6,2,1,5,5,60.5,-10.5,10.5
238,16,16,15,13,6,41,0,40,95,0.27,0.4,0.33,40,0.4,0.446,38940,39,4,7,0,0,5,3,3,4,3,3,6,3,47.35,-7.35,7.35
142,14,16,18,6,11,24,20,60,90,0.33,0.2,0.47,90,0.47,0.007,16161,19,1,2,0,0,7,1,1,9,1,1,8,1,60.9,29.1,29.1
61,16,16,25,12,5,14,30,50,95,0.33,0.29,0.38,50,0.29,0.823,20617,36,4,4,0,1,4,4,4,4,4,4,4,4,60.5,-10.5,10.5
280,14,9,13,14,4,9,15,70,80,0.45,0.29,0.26,80,0.26,0.893,22165,36,4,4,1,0,6,2,3,4,1,1,1,4,47.85,32.15,32.15
405,8,6,4,11,3,1,0,30,60,0.38,0.36,0.26,0,0.38,0.222,16895,37,4,5,0,0,1,1,9,1,9,1,1,9,26.4,-26.4,26.4
381,16,18,23,9,6,41,0,40,95,0.27,0.4,0.33,40,0.4,0.57,27632,41,4,9,0,0,5,2,1,5,3,1,1,1,47.35,-7.35,7.35
257,14,12,15,13,1,41,0,40,95,0.27,0.4,0.33,40,0.4,0.968,9027,9,-2,1,0,0,1,1,1,1,1,1,6,3,47.35,-7.35,7.35
34,19,15,22,22,0,16,25,60,100,0.45,0.37,0.18,25,0.45,0.621,27310,37,4,5,0,0,1,9,9,3,9,9,1,9,51.45,-26.45,26.45
255,17,18,19,26,17,41,0,40,95,0.27,0.4,0.33,40,0.4,0.886,15755,38,4,6,1,0,5,2,1,1,1,1,6,7,47.35,-7.35,7.35
56,11,11,19,21,9,49,50,75,90,0.3,0.52,0.18,50,0.3,0.892,13710,13,2,1,0,1,7,1,1,7,1,1,5,1,70.2,-20.2,20.2
276,13,10,15,18,8,41,0,40,95,0.27,0.4,0.33,40,0.4,0.125,14823,39,4,7,0,0,6,4,4,5,3,3,9,5,47.35,-7.35,7.35
182,8,15,19,10,0,32,45,60,90,0.52,0.29,0.19,60,0.29,0.904,25296,39,4,7,1,0,6,2,1,4,1,1,4,4,57.9,2.1,2.1
355,11,12,11,15,12,47,55,70,85,0.28,0.51,0.21,70,0.51,0.759,20824,13,2,1,0,0,8,1,1,8,1,1,7,3,68.95,1.05,1.05
200,8,4,11,14,8,47,55,70,85,0.28,0.51,0.21,70,0.51,0.694,22398,13,2,1,0,0,7,2,1,6,1,1,7,2,68.95,1.05,1.05
447,19,14,21,27,9,16,25,60,100,0.45,0.37,0.18,25,0.45,0.208,20256,37,4,5,0,0,3,2,5,8,7,2,4,5,51.45,-26.45,26.45
462,10,13,24,22,13,16,25,60,100,0.45,0.37,0.18,25,0.45,0.83,22860,19,1,2,1,0,2,6,4,5,7,3,2,8,51.45,-26.45,26.45
43,20,20,23,8,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.674,14270,38,4,6,0,1,3,1,1,4,1,1,1,1,70.2,-20.2,20.2
218,17,15,22,13,2,24,20,60,90,0.33,0.2,0.47,90,0.47,0.504,19041,17,-1,2,1,0,8,1,1,7,1,1,1,1,60.9,29.1,29.1
44,16,16,23,8,10,16,25,60,100,0.45,0.37,0.18,25,0.45,0.166,27181,9,-2,1,0,0,3,7,2,3,8,1,2,7,51.45,-26.45,26.45
313,18,19,24,25,5,32,45,60,90,0.52,0.29,0.19,60,0.29,0.887,12075,36,4,4,0,1,5,2,2,4,3,2,4,4,57.9,2.1,2.1
351,15,15,19,21,9,16,25,60,100,0.45,0.37,0.18,25,0.45,0.939,10143,37,4,5,1,0,4,1,1,4,1,1,3,1,51.45,-26.45,26.45
33,14,18,21,15,2,9,15,70,80,0.45,0.29,0.26,80,0.26,0.752,12980,19,1,2,1,0,7,1,1,3,1,1,1,1,47.85,32.15,32.15
17,15,16,25,18,3,41,0,40,95,0.27,0.4,0.33,40,0.4,0.852,25339,40,4,8,0,0,7,1,1,1,1,1,7,1,47.35,-7.35,7.35
192,18,20,26,10,4,24,20,60,90,0.33,0.2,0.47,90,0.47,0.422,27755,41,4,9,0,0,6,1,1,8,1,1,7,1,60.9,29.1,29.1
114,9,14,17,24,17,9,15,70,80,0.45,0.29,0.26,80,0.26,0.462,27320,9,-2,1,0,0,6,5,2,1,5,5,3,5,47.85,32.15,32.15
222,17,17,23,9,4,9,15,70,80,0.45,0.29,0.26,80,0.26,0.084,43542,40,4,8,0,1,6,1,1,6,1,1,7,1,47.85,32.15,32.15
145,12,12,16,22,8,9,15,70,80,0.45,0.29,0.26,80,0.26,0.382,23053,9,-2,1,0,0,6,2,2,5,2,1,6,1,47.85,32.15,32.15
446,16,8,20,19,5,41,0,40,95,0.27,0.4,0.33,40,0.4,0.365,16233,27,2,3,0,1,9,1,1,7,1,1,9,1,47.35,-7.35,7.35
189,18,19,6,7,14,32,45,60,90,0.52,0.29,0.19,60,0.29,0.959,24817,23,-2,3,0,0,5,3,2,8,3,1,6,4,57.9,2.1,2.1
267,9,10,9,13,13,24,20,60,90,0.33,0.2,0.47,90,0.47,0.381,16809,17,-1,2,0,1,4,1,2,5,7,4,4,5,60.9,29.1,29.1
92,20,17,13,26,7,16,25,60,100,0.45,0.37,0.18,25,0.45,0.953,24654,38,4,6,0,0,1,1,4,4,7,1,1,5,51.45,-26.45,26.45
243,13,15,24,17,11,32,45,60,90,0.52,0.29,0.19,60,0.29,0.779,19804,9,-2,1,0,1,1,7,7,5,7,1,1,9,57.9,2.1,2.1
87,9,5,22,19,11,16,25,60,100,0.45,0.37,0.18,25,0.45,0.784,15311,40,4,8,0,1,4,2,3,6,2,2,4,6,51.45,-26.45,26.45
265,18,16,21,4,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.666,20424,38,4,6,0,1,6,2,1,1,2,1,5,3,60.5,-10.5,10.5
45,9,15,21,17,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.672,19444,36,4,4,0,0,6,2,1,5,2,1,7,4,60.5,-10.5,10.5
112,18,14,21,18,7,1,0,30,60,0.38,0.36,0.26,0,0.38,0.772,19510,41,4,9,1,0,1,7,4,4,2,1,1,9,26.4,-26.4,26.4
445,14,13,18,14,5,1,0,30,60,0.38,0.36,0.26,0,0.38,0.737,21129,27,2,3,0,0,2,5,7,1,4,3,1,4,26.4,-26.4,26.4
385,15,11,22,15,6,41,0,40,95,0.27,0.4,0.33,40,0.4,0.681,18456,17,-1,2,1,0,5,5,2,1,2,4,4,3,47.35,-7.35,7.35
333,19,20,20,20,14,49,50,75,90,0.3,0.52,0.18,50,0.3,0.608,23682,19,1,2,0,1,6,1,1,4,1,1,5,1,70.2,-20.2,20.2
429,13,9,26,16,7,32,45,60,90,0.52,0.29,0.19,60,0.29,0.189,18984,9,-2,1,1,0,6,1,1,3,1,1,7,2,57.9,2.1,2.1
273,19,14,23,24,12,32,45,60,90,0.52,0.29,0.19,60,0.29,0.3,18156,19,1,2,1,0,3,2,2,3,2,1,5,6,57.9,2.1,2.1
326,16,12,21,13,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.485,27724,23,-2,3,0,0,1,8,4,4,6,5,1,9,47.35,-7.35,7.35
113,16,17,25,10,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.134,14117,27,2,3,0,1,8,1,1,6,1,1,6,1,60.9,29.1,29.1
102,11,15,26,25,10,41,0,40,95,0.27,0.4,0.33,40,0.4,0.698,15972,41,4,9,0,0,6,4,4,6,7,7,6,7,47.35,-7.35,7.35
259,10,8,24,27,9,14,30,50,95,0.33,0.29,0.38,50,0.29,0.604,16142,27,2,3,1,0,5,1,1,7,1,1,9,2,60.5,-10.5,10.5
393,15,16,14,27,11,47,55,70,85,0.28,0.51,0.21,70,0.51,0.774,20146,13,2,1,0,1,7,2,1,7,1,1,7,1,68.95,1.05,1.05
49,16,17,15,5,13,24,20,60,90,0.33,0.2,0.47,90,0.47,0.252,26246,19,1,2,1,0,9,1,1,9,1,1,6,1,60.9,29.1,29.1
170,16,15,20,18,5,16,25,60,100,0.45,0.37,0.18,25,0.45,0.517,31166,36,4,4,0,0,2,6,1,6,5,1,1,6,51.45,-26.45,26.45
76,20,15,17,20,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.466,24268,40,4,8,0,0,6,2,2,2,2,1,3,4,70.2,-20.2,20.2
350,15,15,20,19,8,24,20,60,90,0.33,0.2,0.47,90,0.47,0.337,90798,19,1,2,1,0,9,1,1,4,1,1,9,1,60.9,29.1,29.1
188,14,18,18,18,12,9,15,70,80,0.45,0.29,0.26,80,0.26,0.39,13459,38,4,6,1,0,9,1,1,7,1,1,5,1,47.85,32.15,32.15
117,19,18,21,18,0,32,45,60,90,0.52,0.29,0.19,60,0.29,0.759,20492,40,4,8,0,0,1,3,1,6,1,1,1,4,57.9,2.1,2.1
411,11,13,14,18,2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.552,12611,9,-2,1,0,1,2,3,4,3,3,4,3,5,68.95,1.05,1.05
357,15,13,15,17,15,32,45,60,90,0.52,0.29,0.19,60,0.29,0.25,26128,27,2,3,0,1,8,1,1,7,1,1,8,1,57.9,2.1,2.1
285,12,12,19,17,5,41,0,40,95,0.27,0.4,0.33,40,0.4,0.506,14875,13,2,1,1,0,3,2,2,3,3,1,3,5,47.35,-7.35,7.35
70,14,16,18,17,6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.037,15152,19,1,2,1,0,7,3,3,3,3,3,3,3,68.95,1.05,1.05
345,14,10,24,22,11,9,15,70,80,0.45,0.29,0.26,80,0.26,0.222,18421,23,-2,3,0,0,3,5,1,2,6,1,7,7,47.85,32.15,32.15
210,6,5,19,22,6,16,25,60,100,0.45,0.37,0.18,25,0.45,0.69,24016,19,1,2,0,0,2,8,9,1,9,2,1,9,51.45,-26.45,26.45
360,11,11,16,15,10,16,25,60,100,0.45,0.37,0.18,25,0.45,0.426,8628,39,4,7,0,0,3,6,4,7,4,6,5,2,51.45,-26.45,26.45
413,12,12,16,16,0,47,55,70,85,0.28,0.51,0.21,70,0.51,0.675,13752,23,-2,3,0,0,4,2,2,1,1,1,1,3,68.95,1.05,1.05
78,9,10,5,21,12,9,15,70,80,0.45,0.29,0.26,80,0.26,0.838,15188,37,4,5,0,1,2,3,5,6,2,1,2,6,47.85,32.15,32.15
401,18,17,23,18,11,14,30,50,95,0.33,0.29,0.38,50,0.29,0.265,15103,40,4,8,1,0,7,1,1,6,1,1,6,4,60.5,-10.5,10.5
325,14,18,22,13,10,41,0,40,95,0.27,0.4,0.33,40,0.4,0.387,20104,40,4,8,0,1,7,2,1,8,1,1,7,2,47.35,-7.35,7.35
177,15,19,14,10,7,1,0,30,60,0.38,0.36,0.26,0,0.38,0.953,20075,41,4,9,0,0,1,3,9,3,8,1,1,9,26.4,-26.4,26.4
54,16,16,23,12,7,24,20,60,90,0.33,0.2,0.47,90,0.47,0.36,22843,19,1,2,0,0,6,1,2,9,1,1,5,2,60.9,29.1,29.1
399,14,10,20,12,5,9,15,70,80,0.45,0.29,0.26,80,0.26,0.956,17850,39,4,7,1,0,9,1,1,8,1,1,9,1,47.85,32.15,32.15
221,16,14,22,18,6,16,25,60,100,0.45,0.37,0.18,25,0.45,0.052,30349,39,4,7,0,1,6,2,5,6,4,1,5,5,51.45,-26.45,26.45
72,16,15,23,10,8,9,15,70,80,0.45,0.29,0.26,80,0.26,0.741,19589,39,4,7,0,1,7,2,1,8,4,1,5,4,47.85,32.15,32.15
301,14,8,20,13,11,16,25,60,100,0.45,0.37,0.18,25,0.45,0.971,17763,9,-2,1,0,0,2,7,6,4,6,5,2,8,51.45,-26.45,26.45
453,16,16,26,23,10,41,0,40,95,0.27,0.4,0.33,40,0.4,0.927,21971,19,1,2,1,0,5,1,2,1,1,1,1,2,47.35,-7.35,7.35
409,15,13,11,24,12,47,55,70,85,0.28,0.51,0.21,70,0.51,0.273,22580,27,2,3,1,0,6,1,1,1,1,1,7,2,68.95,1.05,1.05
387,20,14,17,4,1,32,45,60,90,0.52,0.29,0.19,60,0.29,0.765,17730,38,4,6,1,0,3,1,1,2,1,1,6,1,57.9,2.1,2.1
20,14,10,14,15,7,49,50,75,90,0.3,0.52,0.18,50,0.3,0.209,9675,39,4,7,0,0,9,5,2,4,4,8,6,6,70.2,-20.2,20.2
266,18,11,23,15,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.936,17336,41,4,9,0,0,7,1,1,1,3,1,5,2,60.5,-10.5,10.5
40,15,15,17,13,7,14,30,50,95,0.33,0.29,0.38,50,0.29,0.528,23703,38,4,6,1,0,6,1,1,5,1,1,5,1,60.5,-10.5,10.5
451,17,19,16,12,5,47,55,70,85,0.28,0.51,0.21,70,0.51,0.75,42601,23,-2,3,0,0,4,5,3,9,3,1,5,6,68.95,1.05,1.05
129,10,12,23,23,13,49,50,75,90,0.3,0.52,0.18,50,0.3,0.493,8020,37,4,5,1,0,5,6,6,5,5,6,6,7,70.2,-20.2,20.2
253,13,18,19,9,9,1,0,30,60,0.38,0.36,0.26,0,0.38,0.654,16400,37,4,5,0,0,1,8,9,6,9,2,1,9,26.4,-26.4,26.4
16,18,14,23,14,5,32,45,60,90,0.52,0.29,0.19,60,0.29,0.779,25469,37,4,5,0,0,7,1,1,5,1,1,7,2,57.9,2.1,2.1
278,14,15,18,14,8,24,20,60,90,0.33,0.2,0.47,90,0.47,0.573,22250,9,-2,1,0,0,8,1,1,7,1,1,7,1,60.9,29.1,29.1
226,13,9,24,18,7,49,50,75,90,0.3,0.52,0.18,50,0.3,0.923,13703,38,4,6,0,1,5,5,5,5,5,1,5,5,70.2,-20.2,20.2
423,16,16,19,20,7,41,0,40,95,0.27,0.4,0.33,40,0.4,0.364,12423,38,4,6,0,1,2,4,5,7,4,4,7,7,47.35,-7.35,7.35
307,17,18,24,17,15,32,45,60,90,0.52,0.29,0.19,60,0.29,0.339,17139,19,1,2,1,0,6,3,1,4,1,1,8,4,57.9,2.1,2.1
277,16,17,22,19,9,24,20,60,90,0.33,0.2,0.47,90,0.47,0.498,13026,39,4,7,1,0,9,1,1,9,1,1,9,1,60.9,29.1,29.1
272,17,17,18,11,5,9,15,70,80,0.45,0.29,0.26,80,0.26,0.821,23689,36,4,4,0,1,7,1,1,2,1,1,4,2,47.85,32.15,32.15
324,18,18,18,13,7,14,30,50,95,0.33,0.29,0.38,50,0.29,0.574,14762,19,1,2,0,0,6,1,2,4,1,1,1,3,60.5,-10.5,10.5
48,13,16,21,22,10,9,15,70,80,0.45,0.29,0.26,80,0.26,0.779,33826,36,4,4,1,0,7,1,1,7,1,1,8,1,47.85,32.15,32.15
449,19,20,24,11,13,24,20,60,90,0.33,0.2,0.47,90,0.47,0.463,15019,9,-2,1,0,1,1,5,4,4,4,1,1,7,60.9,29.1,29.1
321,15,8,13,19,9,16,25,60,100,0.45,0.37,0.18,25,0.45,0.272,13598,41,4,9,0,0,5,1,1,1,1,1,6,1,51.45,-26.45,26.45
173,15,14,20,12,8,49,50,75,90,0.3,0.52,0.18,50,0.3,0.332,36313,36,4,4,0,0,1,8,2,5,2,1,1,8,70.2,-20.2,20.2
260,19,19,22,13,10,24,20,60,90,0.33,0.2,0.47,90,0.47,0.564,25774,17,-1,2,0,1,2,4,1,3,2,1,1,5,60.9,29.1,29.1
396,13,10,15,20,10,41,0,40,95,0.27,0.4,0.33,40,0.4,0.082,27235,19,1,2,0,0,6,2,1,6,2,1,4,3,47.35,-7.35,7.35
195,20,19,28,22,2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.95,32817,39,4,7,0,0,6,1,1,3,1,1,5,1,70.2,-20.2,20.2
52,18,19,20,9,5,47,55,70,85,0.28,0.51,0.21,70,0.51,0.867,14370,23,-2,3,0,0,4,2,2,6,6,4,3,6,68.95,1.05,1.05
85,13,10,19,18,9,14,30,50,95,0.33,0.29,0.38,50,0.29,0.865,15838,40,4,8,1,0,7,2,2,5,2,2,7,3,60.5,-10.5,10.5
460,12,14,20,14,1,9,15,70,80,0.45,0.29,0.26,80,0.26,0.713,16264,38,4,6,1,0,9,1,1,9,1,1,1,1,47.85,32.15,32.15
21,20,16,25,22,2,9,15,70,80,0.45,0.29,0.26,80,0.26,0.369,23807,39,4,7,0,0,8,1,1,6,1,1,1,1,47.85,32.15,32.15
153,17,18,13,15,15,47,55,70,85,0.28,0.51,0.21,70,0.51,0.555,25141,41,4,9,1,0,7,2,2,6,2,1,7,2,68.95,1.05,1.05
375,11,18,6,10,14,49,50,75,90,0.3,0.52,0.18,50,0.3,0.521,12442,41,4,9,1,0,6,1,1,5,1,1,6,2,70.2,-20.2,20.2
439,15,15,22,16,6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.011,22961,27,2,3,0,0,7,2,1,7,1,1,6,2,68.95,1.05,1.05
167,11,12,18,16,11,16,25,60,100,0.45,0.37,0.18,25,0.45,0.092,11175,17,-1,2,0,1,1,4,1,1,2,1,1,5,51.45,-26.45,26.45
91,20,20,28,13,0,49,50,75,90,0.3,0.52,0.18,50,0.3,0.36,24968,17,-1,2,0,0,3,3,3,7,1,1,2,8,70.2,-20.2,20.2
191,12,11,19,15,0,32,45,60,90,0.52,0.29,0.19,60,0.29,0.311,16358,17,-1,2,0,0,4,4,2,4,4,1,4,6,57.9,2.1,2.1
390,19,19,20,17,11,41,0,40,95,0.27,0.4,0.33,40,0.4,0.522,46725,13,2,1,0,0,8,1,1,8,1,1,5,1,47.35,-7.35,7.35
312,17,17,14,7,6,16,25,60,100,0.45,0.37,0.18,25,0.45,0.436,27687,37,4,5,0,1,6,2,1,2,1,1,5,2,51.45,-26.45,26.45
101,15,16,18,16,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.265,14189,37,4,5,0,1,6,1,3,5,2,2,2,2,60.5,-10.5,10.5
164,16,17,24,15,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.311,18105,13,2,1,1,0,6,3,1,8,3,1,1,3,47.35,-7.35,7.35
363,20,20,23,7,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.735,18158,17,-1,2,0,1,1,3,2,5,6,1,1,8,57.9,2.1,2.1
186,12,13,19,17,15,16,25,60,100,0.45,0.37,0.18,25,0.45,0.867,14030,27,2,3,0,0,9,1,1,1,1,1,9,1,51.45,-26.45,26.45
132,15,15,22,10,6,14,30,50,95,0.33,0.29,0.38,50,0.29,0.535,19586,36,4,4,0,1,6,3,4,7,5,2,4,5,60.5,-10.5,10.5
136,13,14,22,15,10,32,45,60,90,0.52,0.29,0.19,60,0.29,0.128,18100,37,4,5,0,0,6,1,1,4,1,1,9,1,57.9,2.1,2.1
289,18,17,11,21,13,14,30,50,95,0.33,0.29,0.38,50,0.29,0.164,18185,9,-2,1,1,0,5,1,1,1,1,1,3,2,60.5,-10.5,10.5
305,14,15,11,19,12,1,0,30,60,0.38,0.36,0.26,0,0.38,0.042,23277,41,4,9,1,0,2,8,8,8,5,1,1,8,26.4,-26.4,26.4
258,10,11,18,16,12,47,55,70,85,0.28,0.51,0.21,70,0.51,0.028,19778,13,2,1,0,1,8,1,1,7,1,1,7,1,68.95,1.05,1.05
437,15,15,16,9,5,47,55,70,85,0.28,0.51,0.21,70,0.51,0.192,25017,36,4,4,0,0,5,2,4,1,7,3,4,3,68.95,1.05,1.05
50,17,16,20,14,14,1,0,30,60,0.38,0.36,0.26,0,0.38,0.783,17065,41,4,9,1,0,3,8,8,2,8,5,2,9,26.4,-26.4,26.4
94,9,16,20,24,5,49,50,75,90,0.3,0.52,0.18,50,0.3,0.266,47893,17,-1,2,0,0,7,4,1,1,2,1,6,5,70.2,-20.2,20.2
410,17,16,26,18,11,14,30,50,95,0.33,0.29,0.38,50,0.29,0.713,42085,19,1,2,0,0,7,6,1,7,1,7,6,3,60.5,-10.5,10.5
291,17,13,21,22,7,9,15,70,80,0.45,0.29,0.26,80,0.26,0.273,15957,27,2,3,0,0,9,1,1,8,1,1,1,1,47.85,32.15,32.15
456,17,20,24,14,12,49,50,75,90,0.3,0.52,0.18,50,0.3,0.671,31955,13,2,1,1,0,3,5,4,6,4,2,1,7,70.2,-20.2,20.2
418,16,14,21,12,4,14,30,50,95,0.33,0.29,0.38,50,0.29,0.913,16509,38,4,6,1,0,6,2,3,4,3,1,5,3,60.5,-10.5,10.5
339,20,14,26,23,10,9,15,70,80,0.45,0.29,0.26,80,0.26,0.645,31846,9,-2,1,0,0,2,7,1,1,8,1,1,7,47.85,32.15,32.15
376,17,4,16,28,1,24,20,60,90,0.33,0.2,0.47,90,0.47,0.053,36612,40,4,8,0,1,7,1,1,1,1,1,1,3,60.9,29.1,29.1
392,16,15,21,23,5,9,15,70,80,0.45,0.29,0.26,80,0.26,0.738,12037,37,4,5,1,0,9,1,1,7,1,1,9,1,47.85,32.15,32.15
165,15,15,25,25,7,9,15,70,80,0.45,0.29,0.26,80,0.26,0.92,44390,9,-2,1,0,1,1,4,8,7,8,1,2,7,47.85,32.15,32.15
